OrderID,CustomerName,Email,Phone,Region,Category,OrderDate,Quantity,UnitPrice
5832,Linda Smith,linda.smith23@example.com,(304) 551-4649,East,Electronics,2025-04-09,1.0,64.66
5551,Linda Lopez,linda.lopez85@example.com,Unknown,West,Electronics,2025-03-04,5.0,14.94
5266,Robert Wilson,robert.wilson23@example.com,(349) 303-7189,Central,Beauty,2025-02-10,4.0,15.47
5015,William Jackson,Unknown,(376) 703-7111,West,Beauty,2025-03-25,4.0,193.22
5095,Sarah Brown,sarah.brown3@example.com,(390) 588-1368,Central,Apparel,2025-05-07,6.0,189.45
5529,Linda Garcia,linda.garcia77@example.com,(959) 328-5490,East,Apparel,2025-07-10,2.0,95.74
5392,Jessica Jones,jessica.jones57@example.com,(560) 618-3529,East,Beauty,2025-01-29,6.0,78.81
5730,Barbara Jones,barbara.jones86@example.com,(366) 212-1687,East,Home & Living,2025-04-06,8.0,165.15
5802,Linda Miller,linda.miller45@example.com,(722) 832-2099,West,Apparel,2025-01-30,5.0,215.75
5079,David Moore,david.moore19@example.com,Unknown,South,Home & Living,2025-04-24,2.0,51.78
5604,Robert Thomas,robert.thomas44@example.com,(324) 409-8330,Central,Electronics,2025-08-16,3.0,250.8
5388,James Hernandez,james.hernandez9@example.com,(976) 662-8739,North,Home & Living,2025-09-04,7.0,142.52
5184,Barbara Gonzalez,barbara.gonzalez18@example.com,(534) 543-6628,South,Electronics,2025-05-03,2.0,100.3
5450,Sarah Martinez,sarah.martinez74@example.com,(519) 297-1480,North,Home & Living,2025-03-31,1.0,171.38
5381,Robert Garcia,robert.garcia64@example.com,(522) 317-2427,West,Electronics,2025-04-22,6.0,50.09
5492,Mary Lopez,mary.lopez84@example.com,(449) 964-2364,North,Apparel,2025-04-23,6.0,178.17
5780,Jennifer Hernandez,jennifer.hernandez68@example.com,(502) 985-4415,South,Electronics,2025-03-25,8.0,58.81
5191,Charles Smith,charles.smith81@example.com,(284) 225-8107,East,Apparel,2025-04-26,6.0,139.26
5622,Robert Jackson,robert.jackson33@example.com,(348) 787-1717,West,Home & Living,2025-02-14,3.0,43.88
5365,David Rodriguez,david.rodriguez11@example.com,(842) 270-8845,Central,Home & Living,2025-06-04,1.0,105.06
5136,Susan Hernandez,susan.hernandez65@example.com,(868) 803-9844,Central,Home & Living,2025-06-25,2.0,156.71
5246,Karen Wilson,karen.wilson99@example.com,(625) 866-9516,East,Home & Living,2025-05-03,2.0,46.59
5275,Susan Brown,susan.brown58@example.com,(512) 249-9391,East,Home & Living,2025-01-31,1.0,225.65
5148,Jennifer Thomas,jennifer.thomas50@example.com,(907) 371-1840,East,Beauty,2025-01-08,1.0,113.52
5106,Linda Anderson,linda.anderson50@example.com,(551) 606-1595,Central,Electronics,2025-02-22,3.0,54.52
5295,Jennifer Jones,jennifer.jones13@example.com,(387) 919-8510,West,Electronics,2025-10-03,3.0,131.8
5325,Robert Brown,robert.brown89@example.com,(782) 683-3763,Central,Apparel,2025-01-23,7.0,252.84
5771,Sarah Davis,sarahdavis,(610) 440-9752,East,Home & Living,2025-07-28,6.0,14.76
5800,Patricia Garcia,patriciagarcia,Unknown,Central,Electronics,2025-07-08,2.0,39.01
5540,William Lopez,william.lopez32@example.com,(405) 679-5876,West,Home & Living,2025-03-14,8.0,162.79
5692,Michael Hernandez,michael.hernandez33@example.com,(223) 714-5326,West,Home & Living,2025-08-01,1.0,119.34
5677,Barbara Taylor,barbara.taylor70@example.com,(842) 771-4056,East,Electronics,2025-05-24,1.0,158.38
5111,Thomas Anderson,thomas.anderson77@example.com,(495) 545-3746,West,Home & Living,2025-01-29,1.0,90.66
5769,David Martinez,david.martinez16@example.com,(219) 283-6991,East,Electronics,2025-05-30,3.0,151.96
5827,Jessica Smith,jessica.smith67@example.com,(886) 631-7859,Central,Beauty,2025-07-24,3.0,50.41
5006,Jennifer Williams,jennifer.williams95@example.com,(554) 702-9292,West,Apparel,2025-06-23,4.0,128.02
5145,Susan Gonzalez,susan.gonzalez61@example.com,(648) 766-9692,East,Electronics,2025-11-05,3.0,26.37
5104,Jennifer Garcia,jennifer.garcia17@example.com,(834) 338-6808,South,Apparel,2025-06-22,7.0,139.71
5211,Susan Moore,susan.moore71@example.com,(665) 453-1581,East,Home & Living,2025-07-13,8.0,255.33
5447,Charles Miller,charles.miller82@example.com,(925) 588-6615,South,Beauty,2025-02-20,7.0,193.23
5042,Barbara Jones,Unknown,(840) 791-5471,North,Apparel,2025-03-25,7.0,248.11
5363,Linda Rodriguez,Unknown,(414) 635-9571,West,Apparel,2025-10-06,6.0,98.79
5650,Susan Jackson,susan.jackson59@example.com,(255) 258-9934,East,Apparel,2025-04-12,4.0,271.81
5378,Charles Jones,Unknown,(707) 954-7208,West,Home & Living,2025-02-06,7.0,134.72
5255,Susan Miller,susan.miller25@example.com,(621) 234-1568,East,Apparel,2025-06-29,1.0,43.35
5147,Barbara Martin,barbara.martin29@example.com,(291) 293-6793,Central,Beauty,2025-04-17,3.0,35.82
5638,James Jones,james.jones30@example.com,(311) 786-4251,South,Apparel,2025-06-20,7.0,158.93
5087,Robert Smith,robert.smith70@example.com,(883) 599-9562,East,Home & Living,2025-06-03,3.0,213.26
5543,Mary Johnson,mary.johnson87@example.com,(402) 577-1998,Central,Apparel,2025-07-25,4.0,196.52
5432,Elizabeth Johnson,elizabeth.johnson50@example.com,(994) 517-6430,Central,Home & Living,2025-03-07,4.0,107.54
5066,Richard Martin,richard.martin33@example.com,(848) 956-6573,North,Beauty,2025-07-23,6.0,120.4
5716,Elizabeth Jones,elizabeth.jones53@example.com,(837) 998-4189,Central,Home & Living,2025-04-25,7.0,173.6
5206,David Smith,david.smith53@example.com,(333) 958-1902,Central,Apparel,2025-04-28,8.0,228.28
5045,Joseph Martinez,joseph.martinez90@example.com,(557) 338-9682,Central,Home & Living,2025-01-02,5.0,144.34
5028,Michael Brown,michael.brown64@example.com,(866) 417-5144,East,Home & Living,2025-02-11,7.0,187.94
5081,Linda Martin,linda.martin56@example.com,Unknown,South,Home & Living,2025-05-08,3.0,136.19
5438,Jessica Williams,jessica.williams13@example.com,(275) 275-2894,Central,Home & Living,2025-04-15,8.0,63.93
5114,Joseph Martinez,joseph.martinez24@example.com,(848) 613-7724,North,Apparel,2025-02-26,4.0,38.63
5205,Michael Miller,michael.miller17@example.com,(949) 891-9568,East,Beauty,2025-03-08,7.0,158.93
5520,Michael Anderson,michael.anderson57@example.com,(758) 899-8213,West,Apparel,2025-07-07,2.0,244.59
5721,Charles Brown,charles.brown96@example.com,(593) 332-9367,East,Apparel,2025-02-03,4.0,290.39
5671,Robert Davis,robert.davis82@example.com,(769) 485-2979,East,Beauty,2025-06-20,7.0,165.92
5625,Charles Johnson,charles.johnson72@example.com,(686) 506-5311,South,Beauty,2025-02-20,5.0,220.99
5412,Jennifer Jones,jennifer.jones84@example.com,Unknown,West,Apparel,2025-05-23,6.0,61.95
5744,David Lopez,david.lopez35@example.com,(549) 487-6800,East,Home & Living,2025-04-25,1.0,158.93
5741,Elizabeth Gonzalez,elizabeth.gonzalez71@example.com,(990) 631-4238,North,Home & Living,2025-02-27,3.0,162.32
5074,Richard Martinez,richard.martinez85@example.com,(597) 510-8318,Central,Home & Living,2025-03-18,6.0,158.93
5401,Thomas Thomas,thomas.thomas63@example.com,(668) 626-4161,Central,Electronics,2025-05-01,7.0,59.26
5119,William Williams,william.williams31@example.com,(966) 492-5464,East,Apparel,2025-08-09,1.0,165.47
5702,Joseph Anderson,joseph.anderson69@example.com,(766) 873-3373,Central,Home & Living,2025-03-24,6.0,257.51
5207,David Martin,david.martin11@example.com,(262) 784-1819,East,Home & Living,2025-08-12,3.0,183.21
